Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Lagging_Current_Power_Factor,WeekStatus,Day_Of_Week,Load_Type,Hour,Month,DayOfMonth
2018-12-03 17:30:00,61.42,33.77,87.63,Weekday,Monday,Maximum_Load,17,12,3
2018-12-03 17:45:00,36.61,7.49,97.97,Weekday,Monday,Maximum_Load,17,12,3
2018-12-03 18:00:00,29.56,3.53,99.29,Weekday,Monday,Maximum_Load,18,12,3
2018-12-03 18:15:00,34.13,13.46,93.03,Weekday,Monday,Maximum_Load,18,12,3
2018-12-03 18:30:00,42.26,19.73,90.61,Weekday,Monday,Maximum_Load,18,12,3
2018-12-03 18:45:00,56.81,24.7,91.71,Weekday,Monday,Maximum_Load,18,12,3
2018-12-03 19:00:00,43.02,15.05,94.39,Weekday,Monday,Maximum_Load,19,12,3
2018-12-03 19:15:00,47.74,20.12,92.15,Weekday,Monday,Maximum_Load,19,12,3
2018-12-03 19:30:00,39.17,9.72,97.06,Weekday,Monday,Maximum_Load,19,12,3
2018-12-03 19:45:00,43.67,13.18,95.73,Weekday,Monday,Maximum_Load,19,12,3
2018-12-03 20:00:00,50.44,22.79,91.13,Weekday,Monday,Maximum_Load,20,12,3
2018-12-03 20:15:00,46.22,20.48,91.43,Weekday,Monday,Medium_Load,20,12,3
2018-12-03 20:30:00,45.36,18.4,92.67,Weekday,Monday,Medium_Load,20,12,3
2018-12-03 20:45:00,50.11,28.73,86.75,Weekday,Monday,Medium_Load,20,12,3
2018-12-03 21:00:00,25.45,0.83,99.95,Weekday,Monday,Medium_Load,21,12,3
2018-12-03 21:15:00,8.6,0.0,100.0,Weekday,Monday,Medium_Load,21,12,3
2018-12-03 21:30:00,6.19,0.0,100.0,Weekday,Monday,Medium_Load,21,12,3
2018-12-03 21:45:00,5.62,0.0,100.0,Weekday,Monday,Medium_Load,21,12,3
2018-12-03 22:00:00,4.93,0.0,100.0,Weekday,Monday,Medium_Load,22,12,3
2018-12-03 22:15:00,4.72,5.98,61.96,Weekday,Monday,Maximum_Load,22,12,3
2018-12-03 22:30:00,4.75,6.19,60.88,Weekday,Monday,Maximum_Load,22,12,3
2018-12-03 22:45:00,4.68,5.98,61.63,Weekday,Monday,Maximum_Load,22,12,3
2018-12-03 23:00:00,4.68,5.83,62.6,Weekday,Monday,Maximum_Load,23,12,3
2018-12-03 23:15:00,4.61,4.93,68.3,Weekday,Monday,Light_Load,23,12,3
2018-12-03 23:30:00,4.57,4.32,72.67,Weekday,Monday,Light_Load,23,12,3
2018-12-03 23:45:00,4.61,4.32,72.97,Weekday,Monday,Light_Load,23,12,3
2018-12-03 00:00:00,4.57,4.61,70.4,Weekday,Monday,Light_Load,0,12,3
2018-12-04 00:15:00,4.61,4.61,70.71,Weekday,Tuesday,Light_Load,0,12,4
2018-12-04 00:30:00,4.57,4.93,67.98,Weekday,Tuesday,Light_Load,0,12,4
2018-12-04 00:45:00,4.61,5.22,66.2,Weekday,Tuesday,Light_Load,0,12,4
2018-12-04 01:00:00,4.64,5.33,65.66,Weekday,Tuesday,Light_Load,1,12,4
2018-12-04 01:15:00,5.04,5.33,68.71,Weekday,Tuesday,Light_Load,1,12,4
2018-12-04 01:30:00,5.8,4.93,76.19,Weekday,Tuesday,Light_Load,1,12,4
2018-12-04 01:45:00,4.68,4.97,68.55,Weekday,Tuesday,Light_Load,1,12,4
2018-12-04 02:00:00,3.6,3.74,69.35,Weekday,Tuesday,Light_Load,2,12,4
2018-12-04 02:15:00,3.56,3.82,68.18,Weekday,Tuesday,Light_Load,2,12,4
2018-12-04 02:30:00,3.64,3.92,68.05,Weekday,Tuesday,Light_Load,2,12,4
2018-12-04 02:45:00,3.67,4.03,67.33,Weekday,Tuesday,Light_Load,2,12,4
2018-12-04 03:00:00,3.64,4.0,67.3,Weekday,Tuesday,Light_Load,3,12,4
2018-12-04 03:15:00,3.64,4.1,66.39,Weekday,Tuesday,Light_Load,3,12,4
2018-12-04 03:30:00,3.71,4.1,67.1,Weekday,Tuesday,Light_Load,3,12,4
2018-12-04 03:45:00,3.67,4.14,66.34,Weekday,Tuesday,Light_Load,3,12,4
2018-12-04 04:00:00,3.71,4.1,67.1,Weekday,Tuesday,Light_Load,4,12,4
2018-12-04 04:15:00,3.67,4.03,67.33,Weekday,Tuesday,Light_Load,4,12,4
2018-12-04 04:30:00,3.6,3.82,68.58,Weekday,Tuesday,Light_Load,4,12,4
2018-12-04 04:45:00,4.36,4.79,67.31,Weekday,Tuesday,Light_Load,4,12,4
2018-12-04 05:00:00,4.64,5.4,65.17,Weekday,Tuesday,Light_Load,5,12,4
2018-12-04 05:15:00,4.72,5.33,66.3,Weekday,Tuesday,Light_Load,5,12,4
2018-12-04 05:30:00,5.44,5.29,71.69,Weekday,Tuesday,Light_Load,5,12,4
2018-12-04 05:45:00,4.43,4.79,67.9,Weekday,Tuesday,Light_Load,5,12,4
2018-12-04 06:00:00,3.64,3.64,70.71,Weekday,Tuesday,Light_Load,6,12,4
2018-12-04 06:15:00,3.56,3.6,70.31,Weekday,Tuesday,Light_Load,6,12,4
2018-12-04 06:30:00,3.67,3.67,70.71,Weekday,Tuesday,Light_Load,6,12,4
2018-12-04 06:45:00,3.64,3.74,69.75,Weekday,Tuesday,Light_Load,6,12,4
2018-12-04 07:00:00,3.56,3.67,69.63,Weekday,Tuesday,Light_Load,7,12,4
2018-12-04 07:15:00,3.56,3.6,70.31,Weekday,Tuesday,Light_Load,7,12,4
2018-12-04 07:30:00,3.82,3.89,70.07,Weekday,Tuesday,Light_Load,7,12,4
2018-12-04 07:45:00,4.54,4.39,71.89,Weekday,Tuesday,Light_Load,7,12,4
2018-12-04 08:00:00,5.94,4.07,82.49,Weekday,Tuesday,Light_Load,8,12,4
2018-12-04 08:15:00,28.4,25.34,74.62,Weekday,Tuesday,Light_Load,8,12,4
2018-12-04 08:30:00,55.04,49.18,74.57,Weekday,Tuesday,Light_Load,8,12,4
2018-12-04 08:45:00,61.13,47.48,78.98,Weekday,Tuesday,Light_Load,8,12,4
2018-12-04 09:00:00,82.33,47.74,86.51,Weekday,Tuesday,Light_Load,9,12,4
2018-12-04 09:15:00,82.37,57.17,82.15,Weekday,Tuesday,Medium_Load,9,12,4
2018-12-04 09:30:00,64.08,43.45,82.77,Weekday,Tuesday,Medium_Load,9,12,4
2018-12-04 09:45:00,59.36,34.45,86.49,Weekday,Tuesday,Medium_Load,9,12,4
2018-12-04 10:00:00,52.16,26.57,89.11,Weekday,Tuesday,Medium_Load,10,12,4
2018-12-04 10:15:00,56.95,34.09,85.8,Weekday,Tuesday,Maximum_Load,10,12,4
2018-12-04 10:30:00,53.42,31.32,86.27,Weekday,Tuesday,Maximum_Load,10,12,4
2018-12-04 10:45:00,58.86,34.27,86.42,Weekday,Tuesday,Maximum_Load,10,12,4
2018-12-04 11:00:00,59.98,37.44,84.83,Weekday,Tuesday,Maximum_Load,11,12,4
2018-12-04 11:15:00,61.24,40.43,83.45,Weekday,Tuesday,Maximum_Load,11,12,4
2018-12-04 11:30:00,84.1,55.66,83.39,Weekday,Tuesday,Maximum_Load,11,12,4
2018-12-04 11:45:00,63.86,39.49,85.05,Weekday,Tuesday,Maximum_Load,11,12,4
2018-12-04 12:00:00,49.86,25.06,89.35,Weekday,Tuesday,Maximum_Load,12,12,4
2018-12-04 12:15:00,6.91,0.0,100.0,Weekday,Tuesday,Medium_Load,12,12,4
2018-12-04 12:30:00,7.38,0.0,100.0,Weekday,Tuesday,Medium_Load,12,12,4
2018-12-04 12:45:00,6.62,0.0,100.0,Weekday,Tuesday,Medium_Load,12,12,4
2018-12-04 13:00:00,6.55,0.0,100.0,Weekday,Tuesday,Medium_Load,13,12,4
2018-12-04 13:15:00,32.51,13.39,92.46,Weekday,Tuesday,Medium_Load,13,12,4
2018-12-04 13:30:00,57.28,32.8,86.78,Weekday,Tuesday,Medium_Load,13,12,4
2018-12-04 13:45:00,55.51,31.43,87.02,Weekday,Tuesday,Medium_Load,13,12,4
2018-12-04 14:00:00,56.12,32.15,86.77,Weekday,Tuesday,Medium_Load,14,12,4
2018-12-04 14:15:00,58.82,31.46,88.18,Weekday,Tuesday,Medium_Load,14,12,4
2018-12-04 14:30:00,52.88,24.52,90.72,Weekday,Tuesday,Medium_Load,14,12,4
2018-12-04 14:45:00,53.46,29.38,87.64,Weekday,Tuesday,Medium_Load,14,12,4
2018-12-04 15:00:00,62.96,38.38,85.39,Weekday,Tuesday,Medium_Load,15,12,4
2018-12-04 15:15:00,64.62,40.1,84.97,Weekday,Tuesday,Medium_Load,15,12,4
2018-12-04 15:30:00,60.01,32.54,87.91,Weekday,Tuesday,Medium_Load,15,12,4
2018-12-04 15:45:00,55.66,27.97,89.35,Weekday,Tuesday,Medium_Load,15,12,4
2018-12-04 16:00:00,53.82,27.79,88.85,Weekday,Tuesday,Medium_Load,16,12,4
2018-12-04 16:15:00,71.86,42.41,86.12,Weekday,Tuesday,Medium_Load,16,12,4
2018-12-04 16:30:00,60.73,30.49,89.37,Weekday,Tuesday,Medium_Load,16,12,4
2018-12-04 16:45:00,68.22,36.11,88.38,Weekday,Tuesday,Medium_Load,16,12,4
2018-12-04 17:00:00,80.46,50.98,84.47,Weekday,Tuesday,Medium_Load,17,12,4
2018-12-04 17:15:00,61.52,28.33,90.83,Weekday,Tuesday,Maximum_Load,17,12,4
2018-12-04 17:30:00,71.1,34.49,89.97,Weekday,Tuesday,Maximum_Load,17,12,4
2018-12-04 17:45:00,35.21,1.84,99.86,Weekday,Tuesday,Maximum_Load,17,12,4
2018-12-04 18:00:00,30.31,3.46,99.35,Weekday,Tuesday,Maximum_Load,18,12,4
2018-12-04 18:15:00,43.56,21.85,89.39,Weekday,Tuesday,Maximum_Load,18,12,4
2018-12-04 18:30:00,40.97,15.19,93.76,Weekday,Tuesday,Maximum_Load,18,12,4
2018-12-04 18:45:00,38.56,7.2,98.3,Weekday,Tuesday,Maximum_Load,18,12,4
2018-12-04 19:00:00,41.65,10.76,96.82,Weekday,Tuesday,Maximum_Load,19,12,4
2018-12-04 19:15:00,49.07,17.06,94.45,Weekday,Tuesday,Maximum_Load,19,12,4
2018-12-04 19:30:00,40.46,8.28,97.97,Weekday,Tuesday,Maximum_Load,19,12,4
2018-12-04 19:45:00,48.64,17.39,94.16,Weekday,Tuesday,Maximum_Load,19,12,4
2018-12-04 20:00:00,49.75,17.46,94.36,Weekday,Tuesday,Maximum_Load,20,12,4
2018-12-04 20:15:00,48.89,17.6,94.09,Weekday,Tuesday,Medium_Load,20,12,4
2018-12-04 20:30:00,37.84,8.03,97.82,Weekday,Tuesday,Medium_Load,20,12,4
2018-12-04 20:45:00,30.67,3.78,99.25,Weekday,Tuesday,Medium_Load,20,12,4
2018-12-04 21:00:00,5.08,0.0,100.0,Weekday,Tuesday,Medium_Load,21,12,4
2018-12-04 21:15:00,5.69,0.0,100.0,Weekday,Tuesday,Medium_Load,21,12,4
2018-12-04 21:30:00,5.44,0.0,100.0,Weekday,Tuesday,Medium_Load,21,12,4
2018-12-04 21:45:00,5.4,0.0,100.0,Weekday,Tuesday,Medium_Load,21,12,4
2018-12-04 22:00:00,5.44,0.0,100.0,Weekday,Tuesday,Medium_Load,22,12,4
2018-12-04 22:15:00,5.26,4.64,74.99,Weekday,Tuesday,Maximum_Load,22,12,4
2018-12-04 22:30:00,4.64,4.9,68.76,Weekday,Tuesday,Maximum_Load,22,12,4
2018-12-04 22:45:00,3.92,4.68,64.21,Weekday,Tuesday,Maximum_Load,22,12,4
2018-12-04 23:00:00,3.96,4.72,64.27,Weekday,Tuesday,Maximum_Load,23,12,4
2018-12-04 23:15:00,3.92,3.89,70.98,Weekday,Tuesday,Light_Load,23,12,4
2018-12-04 23:30:00,3.85,3.46,74.38,Weekday,Tuesday,Light_Load,23,12,4
2018-12-04 23:45:00,3.89,3.46,74.72,Weekday,Tuesday,Light_Load,23,12,4
2018-12-04 00:00:00,3.89,3.67,72.74,Weekday,Tuesday,Light_Load,0,12,4
2018-12-05 00:15:00,3.89,3.74,72.09,Weekday,Wednesday,Light_Load,0,12,5
2018-12-05 00:30:00,3.92,4.1,69.11,Weekday,Wednesday,Light_Load,0,12,5
2018-12-05 00:45:00,3.89,4.03,69.45,Weekday,Wednesday,Light_Load,0,12,5
2018-12-05 01:00:00,3.96,4.07,69.74,Weekday,Wednesday,Light_Load,1,12,5
2018-12-05 01:15:00,3.78,2.92,79.14,Weekday,Wednesday,Light_Load,1,12,5
2018-12-05 01:30:00,3.85,2.92,79.68,Weekday,Wednesday,Light_Load,1,12,5
2018-12-05 01:45:00,3.82,3.02,78.45,Weekday,Wednesday,Light_Load,1,12,5
2018-12-05 02:00:00,3.82,2.95,79.15,Weekday,Wednesday,Light_Load,2,12,5
2018-12-05 02:15:00,3.85,2.95,79.38,Weekday,Wednesday,Light_Load,2,12,5
2018-12-05 02:30:00,4.64,2.74,86.11,Weekday,Wednesday,Light_Load,2,12,5
2018-12-05 02:45:00,4.86,2.63,87.95,Weekday,Wednesday,Light_Load,2,12,5
2018-12-05 03:00:00,3.82,2.92,79.45,Weekday,Wednesday,Light_Load,3,12,5
2018-12-05 03:15:00,3.49,2.45,81.85,Weekday,Wednesday,Light_Load,3,12,5
2018-12-05 03:30:00,3.13,2.05,83.65,Weekday,Wednesday,Light_Load,3,12,5
2018-12-05 03:45:00,3.2,2.09,83.72,Weekday,Wednesday,Light_Load,3,12,5
2018-12-05 04:00:00,3.13,1.98,84.51,Weekday,Wednesday,Light_Load,4,12,5
2018-12-05 04:15:00,3.1,1.98,84.28,Weekday,Wednesday,Light_Load,4,12,5
2018-12-05 04:30:00,3.17,1.98,84.81,Weekday,Wednesday,Light_Load,4,12,5
2018-12-05 04:45:00,3.06,1.94,84.46,Weekday,Wednesday,Light_Load,4,12,5
2018-12-05 05:00:00,3.17,1.98,84.81,Weekday,Wednesday,Light_Load,5,12,5
2018-12-05 05:15:00,3.06,1.87,85.33,Weekday,Wednesday,Light_Load,5,12,5
2018-12-05 05:30:00,3.1,1.84,85.99,Weekday,Wednesday,Light_Load,5,12,5
2018-12-05 05:45:00,3.02,1.8,85.9,Weekday,Wednesday,Light_Load,5,12,5
2018-12-05 06:00:00,3.1,1.87,85.63,Weekday,Wednesday,Light_Load,6,12,5
2018-12-05 06:15:00,3.02,1.73,86.77,Weekday,Wednesday,Light_Load,6,12,5
2018-12-05 06:30:00,4.61,2.23,90.02,Weekday,Wednesday,Light_Load,6,12,5
2018-12-05 06:45:00,4.9,2.23,91.02,Weekday,Wednesday,Light_Load,6,12,5
2018-12-05 07:00:00,3.85,3.06,78.28,Weekday,Wednesday,Light_Load,7,12,5
2018-12-05 07:15:00,3.49,3.02,75.62,Weekday,Wednesday,Light_Load,7,12,5
2018-12-05 07:30:00,3.2,2.27,81.56,Weekday,Wednesday,Light_Load,7,12,5
2018-12-05 07:45:00,4.32,3.13,80.98,Weekday,Wednesday,Light_Load,7,12,5
2018-12-05 08:00:00,4.72,2.81,85.93,Weekday,Wednesday,Light_Load,8,12,5
2018-12-05 08:15:00,27.65,17.17,84.95,Weekday,Wednesday,Light_Load,8,12,5
2018-12-05 08:30:00,61.56,50.9,77.07,Weekday,Wednesday,Light_Load,8,12,5
2018-12-05 08:45:00,57.71,41.26,81.35,Weekday,Wednesday,Light_Load,8,12,5
2018-12-05 09:00:00,57.82,25.09,91.74,Weekday,Wednesday,Light_Load,9,12,5
2018-12-05 09:15:00,68.08,32.83,90.07,Weekday,Wednesday,Medium_Load,9,12,5
2018-12-05 09:30:00,64.08,29.02,91.09,Weekday,Wednesday,Medium_Load,9,12,5
2018-12-05 09:45:00,64.76,30.17,90.65,Weekday,Wednesday,Medium_Load,9,12,5
2018-12-05 10:00:00,62.68,28.33,91.12,Weekday,Wednesday,Medium_Load,10,12,5
2018-12-05 10:15:00,49.28,16.56,94.79,Weekday,Wednesday,Maximum_Load,10,12,5
2018-12-05 10:30:00,56.52,24.7,91.63,Weekday,Wednesday,Maximum_Load,10,12,5
2018-12-05 10:45:00,59.04,29.77,89.29,Weekday,Wednesday,Maximum_Load,10,12,5
2018-12-05 11:00:00,66.85,37.37,87.29,Weekday,Wednesday,Maximum_Load,11,12,5
2018-12-05 11:15:00,68.83,39.2,86.9,Weekday,Wednesday,Maximum_Load,11,12,5
2018-12-05 11:30:00,60.3,30.53,89.22,Weekday,Wednesday,Maximum_Load,11,12,5
2018-12-05 11:45:00,53.21,24.3,90.96,Weekday,Wednesday,Maximum_Load,11,12,5
2018-12-05 12:00:00,40.97,9.76,97.28,Weekday,Wednesday,Maximum_Load,12,12,5
2018-12-05 12:15:00,10.69,0.0,100.0,Weekday,Wednesday,Medium_Load,12,12,5
2018-12-05 12:30:00,9.43,0.0,100.0,Weekday,Wednesday,Medium_Load,12,12,5
2018-12-05 12:45:00,10.33,0.0,100.0,Weekday,Wednesday,Medium_Load,12,12,5
2018-12-05 13:00:00,26.68,3.64,99.08,Weekday,Wednesday,Medium_Load,13,12,5
2018-12-05 13:15:00,43.34,9.65,97.61,Weekday,Wednesday,Medium_Load,13,12,5
2018-12-05 13:30:00,46.51,14.4,95.53,Weekday,Wednesday,Medium_Load,13,12,5
2018-12-05 13:45:00,50.44,19.37,93.35,Weekday,Wednesday,Medium_Load,13,12,5
2018-12-05 14:00:00,63.4,33.48,88.43,Weekday,Wednesday,Medium_Load,14,12,5
2018-12-05 14:15:00,54.36,25.24,90.7,Weekday,Wednesday,Medium_Load,14,12,5
2018-12-05 14:30:00,61.52,40.93,83.26,Weekday,Wednesday,Medium_Load,14,12,5
2018-12-05 14:45:00,58.93,37.87,84.13,Weekday,Wednesday,Medium_Load,14,12,5
2018-12-05 15:00:00,85.46,44.64,88.64,Weekday,Wednesday,Medium_Load,15,12,5
2018-12-05 15:15:00,109.3,51.26,90.54,Weekday,Wednesday,Medium_Load,15,12,5
2018-12-05 15:30:00,87.16,33.52,93.34,Weekday,Wednesday,Medium_Load,15,12,5
2018-12-05 15:45:00,96.01,45.43,90.39,Weekday,Wednesday,Medium_Load,15,12,5
2018-12-05 16:00:00,105.91,47.12,91.37,Weekday,Wednesday,Medium_Load,16,12,5
2018-12-05 16:15:00,68.18,37.4,87.68,Weekday,Wednesday,Medium_Load,16,12,5
2018-12-05 16:30:00,64.91,30.35,90.59,Weekday,Wednesday,Medium_Load,16,12,5
2018-12-05 16:45:00,56.05,19.37,94.52,Weekday,Wednesday,Medium_Load,16,12,5
2018-12-05 17:00:00,62.96,24.48,93.2,Weekday,Wednesday,Medium_Load,17,12,5
2018-12-05 17:15:00,47.12,16.02,94.68,Weekday,Wednesday,Maximum_Load,17,12,5
2018-12-05 17:30:00,44.57,14.11,95.34,Weekday,Wednesday,Maximum_Load,17,12,5
2018-12-05 17:45:00,44.24,13.25,95.8,Weekday,Wednesday,Maximum_Load,17,12,5
2018-12-05 18:00:00,27.32,2.56,99.56,Weekday,Wednesday,Maximum_Load,18,12,5
2018-12-05 18:15:00,5.87,0.0,100.0,Weekday,Wednesday,Maximum_Load,18,12,5
2018-12-05 18:30:00,5.36,0.0,100.0,Weekday,Wednesday,Maximum_Load,18,12,5
2018-12-05 18:45:00,5.47,0.0,100.0,Weekday,Wednesday,Maximum_Load,18,12,5
2018-12-05 19:00:00,5.58,0.0,100.0,Weekday,Wednesday,Maximum_Load,19,12,5
2018-12-05 19:15:00,5.58,0.0,100.0,Weekday,Wednesday,Maximum_Load,19,12,5
2018-12-05 19:30:00,5.47,0.0,100.0,Weekday,Wednesday,Maximum_Load,19,12,5
2018-12-05 19:45:00,5.44,0.0,100.0,Weekday,Wednesday,Maximum_Load,19,12,5
2018-12-05 20:00:00,5.44,0.0,100.0,Weekday,Wednesday,Maximum_Load,20,12,5
2018-12-05 20:15:00,5.44,0.0,100.0,Weekday,Wednesday,Medium_Load,20,12,5
2018-12-05 20:30:00,5.51,0.0,100.0,Weekday,Wednesday,Medium_Load,20,12,5
2018-12-05 20:45:00,5.44,0.0,100.0,Weekday,Wednesday,Medium_Load,20,12,5
2018-12-05 21:00:00,4.82,0.0,100.0,Weekday,Wednesday,Medium_Load,21,12,5
2018-12-05 21:15:00,4.28,0.0,100.0,Weekday,Wednesday,Medium_Load,21,12,5
2018-12-05 21:30:00,4.25,0.0,100.0,Weekday,Wednesday,Medium_Load,21,12,5
2018-12-05 21:45:00,4.28,0.0,100.0,Weekday,Wednesday,Medium_Load,21,12,5
2018-12-05 22:00:00,4.36,0.0,100.0,Weekday,Wednesday,Medium_Load,22,12,5
2018-12-05 22:15:00,4.03,4.1,70.1,Weekday,Wednesday,Maximum_Load,22,12,5
2018-12-05 22:30:00,4.0,4.25,68.54,Weekday,Wednesday,Maximum_Load,22,12,5
2018-12-05 22:45:00,4.03,4.39,67.63,Weekday,Wednesday,Maximum_Load,22,12,5
2018-12-05 23:00:00,4.0,4.21,68.88,Weekday,Wednesday,Maximum_Load,23,12,5
2018-12-05 23:15:00,4.0,3.56,74.7,Weekday,Wednesday,Light_Load,23,12,5
2018-12-05 23:30:00,3.92,3.42,75.35,Weekday,Wednesday,Light_Load,23,12,5
2018-12-05 23:45:00,4.0,3.53,74.98,Weekday,Wednesday,Light_Load,23,12,5
2018-12-05 00:00:00,3.96,3.71,72.98,Weekday,Wednesday,Light_Load,0,12,5
2018-12-06 00:15:00,3.96,3.92,71.07,Weekday,Thursday,Light_Load,0,12,6
2018-12-06 00:30:00,4.79,3.89,77.63,Weekday,Thursday,Light_Load,0,12,6
2018-12-06 00:45:00,5.18,4.1,78.41,Weekday,Thursday,Light_Load,0,12,6
2018-12-06 01:00:00,4.03,4.0,70.97,Weekday,Thursday,Light_Load,1,12,6
2018-12-06 01:15:00,3.92,4.0,69.99,Weekday,Thursday,Light_Load,1,12,6
2018-12-06 01:30:00,4.0,3.85,72.05,Weekday,Thursday,Light_Load,1,12,6
2018-12-06 01:45:00,3.92,3.74,72.35,Weekday,Thursday,Light_Load,1,12,6
2018-12-06 02:00:00,4.07,3.85,72.65,Weekday,Thursday,Light_Load,2,12,6
2018-12-06 02:15:00,3.46,2.92,76.42,Weekday,Thursday,Light_Load,2,12,6
2018-12-06 02:30:00,3.28,2.63,78.02,Weekday,Thursday,Light_Load,2,12,6
2018-12-06 02:45:00,3.38,2.74,77.68,Weekday,Thursday,Light_Load,2,12,6
2018-12-06 03:00:00,3.31,2.81,76.23,Weekday,Thursday,Light_Load,3,12,6
2018-12-06 03:15:00,3.35,2.81,76.62,Weekday,Thursday,Light_Load,3,12,6
2018-12-06 03:30:00,3.35,2.77,77.07,Weekday,Thursday,Light_Load,3,12,6
2018-12-06 03:45:00,3.38,2.84,76.56,Weekday,Thursday,Light_Load,3,12,6
2018-12-06 04:00:00,3.42,2.92,76.05,Weekday,Thursday,Light_Load,4,12,6
2018-12-06 04:15:00,3.31,2.77,76.69,Weekday,Thursday,Light_Load,4,12,6
2018-12-06 04:30:00,4.61,4.07,74.96,Weekday,Thursday,Light_Load,4,12,6
2018-12-06 04:45:00,5.04,4.03,78.1,Weekday,Thursday,Light_Load,4,12,6
2018-12-06 05:00:00,4.07,4.1,70.45,Weekday,Thursday,Light_Load,5,12,6
2018-12-06 05:15:00,3.71,3.53,72.45,Weekday,Thursday,Light_Load,5,12,6
2018-12-06 05:30:00,3.31,2.81,76.23,Weekday,Thursday,Light_Load,5,12,6
2018-12-06 05:45:00,3.31,2.66,77.95,Weekday,Thursday,Light_Load,5,12,6
2018-12-06 06:00:00,3.38,2.63,78.92,Weekday,Thursday,Light_Load,6,12,6
2018-12-06 06:15:00,3.31,2.48,80.03,Weekday,Thursday,Light_Load,6,12,6
2018-12-06 06:30:00,3.28,2.38,80.94,Weekday,Thursday,Light_Load,6,12,6
2018-12-06 06:45:00,3.31,2.45,80.38,Weekday,Thursday,Light_Load,6,12,6
2018-12-06 07:00:00,3.24,2.45,79.76,Weekday,Thursday,Light_Load,7,12,6
2018-12-06 07:15:00,3.28,2.41,80.59,Weekday,Thursday,Light_Load,7,12,6
2018-12-06 07:30:00,3.46,2.56,80.39,Weekday,Thursday,Light_Load,7,12,6
2018-12-06 07:45:00,4.21,3.13,80.25,Weekday,Thursday,Light_Load,7,12,6
2018-12-06 08:00:00,6.44,3.17,89.72,Weekday,Thursday,Light_Load,8,12,6
2018-12-06 08:15:00,32.29,24.19,80.03,Weekday,Thursday,Light_Load,8,12,6
2018-12-06 08:30:00,64.98,53.46,77.22,Weekday,Thursday,Light_Load,8,12,6
2018-12-06 08:45:00,60.84,42.55,81.95,Weekday,Thursday,Light_Load,8,12,6
2018-12-06 09:00:00,59.87,23.8,92.93,Weekday,Thursday,Light_Load,9,12,6
2018-12-06 09:15:00,67.0,32.83,89.8,Weekday,Thursday,Medium_Load,9,12,6
2018-12-06 09:30:00,71.17,35.86,89.3,Weekday,Thursday,Medium_Load,9,12,6
2018-12-06 09:45:00,76.86,42.12,87.7,Weekday,Thursday,Medium_Load,9,12,6
2018-12-06 10:00:00,66.67,36.36,87.79,Weekday,Thursday,Medium_Load,10,12,6
2018-12-06 10:15:00,63.18,30.46,90.08,Weekday,Thursday,Maximum_Load,10,12,6
2018-12-06 10:30:00,68.87,34.56,89.38,Weekday,Thursday,Maximum_Load,10,12,6
2018-12-06 10:45:00,71.06,38.3,88.03,Weekday,Thursday,Maximum_Load,10,12,6
2018-12-06 11:00:00,62.78,30.2,90.12,Weekday,Thursday,Maximum_Load,11,12,6
2018-12-06 11:15:00,60.88,31.57,88.77,Weekday,Thursday,Maximum_Load,11,12,6
2018-12-06 11:30:00,74.45,42.84,86.67,Weekday,Thursday,Maximum_Load,11,12,6
2018-12-06 11:45:00,67.82,39.13,86.62,Weekday,Thursday,Maximum_Load,11,12,6
2018-12-06 12:00:00,69.26,41.69,85.68,Weekday,Thursday,Maximum_Load,12,12,6
2018-12-06 12:15:00,9.94,0.5,99.87,Weekday,Thursday,Medium_Load,12,12,6
2018-12-06 12:30:00,6.88,0.0,100.0,Weekday,Thursday,Medium_Load,12,12,6
2018-12-06 12:45:00,7.02,0.0,100.0,Weekday,Thursday,Medium_Load,12,12,6
2018-12-06 13:00:00,6.95,0.0,100.0,Weekday,Thursday,Medium_Load,13,12,6
2018-12-06 13:15:00,35.78,14.33,92.83,Weekday,Thursday,Medium_Load,13,12,6
2018-12-06 13:30:00,61.78,32.04,88.77,Weekday,Thursday,Medium_Load,13,12,6
2018-12-06 13:45:00,60.8,30.35,89.47,Weekday,Thursday,Medium_Load,13,12,6
2018-12-06 14:00:00,71.78,42.05,86.28,Weekday,Thursday,Medium_Load,14,12,6
2018-12-06 14:15:00,72.11,42.01,86.41,Weekday,Thursday,Medium_Load,14,12,6
2018-12-06 14:30:00,68.22,36.86,87.98,Weekday,Thursday,Medium_Load,14,12,6
2018-12-06 14:45:00,73.44,41.76,86.93,Weekday,Thursday,Medium_Load,14,12,6
2018-12-06 15:00:00,56.88,24.98,91.56,Weekday,Thursday,Medium_Load,15,12,6
2018-12-06 15:15:00,50.29,18.94,93.58,Weekday,Thursday,Medium_Load,15,12,6
2018-12-06 15:30:00,48.78,17.71,94.0,Weekday,Thursday,Medium_Load,15,12,6
2018-12-06 15:45:00,48.96,20.12,92.49,Weekday,Thursday,Medium_Load,15,12,6
2018-12-06 16:00:00,49.97,20.95,92.22,Weekday,Thursday,Medium_Load,16,12,6
2018-12-06 16:15:00,62.28,26.6,91.96,Weekday,Thursday,Medium_Load,16,12,6
2018-12-06 16:30:00,47.95,9.43,98.12,Weekday,Thursday,Medium_Load,16,12,6
2018-12-06 16:45:00,57.35,16.2,96.23,Weekday,Thursday,Medium_Load,16,12,6
2018-12-06 17:00:00,47.77,6.62,99.05,Weekday,Thursday,Medium_Load,17,12,6
